id_ligne,id_commande,id_produit,quantite,prix_unitaire
65752,3393,389,3,112.52
65753,293,199,2,102.98
65754,7244,137,2,1691.09
65755,3658,251,5,300.08
65756,1075,110,2,1277.41
65757,19397,368,4,1460.5
65758,6642,492,2,1532.63
65759,458,271,1,531.95
65760,8436,263,3,925.28
65761,10503,405,5,1624.75
65762,6847,301,4,873.02
65763,4288,315,4,908.8
65764,16108,252,3,556.27
65765,14325,372,4,886.15
65766,17592,457,1,1592.96
65767,15033,366,5,970.41
65768,9322,304,2,1219.54
65769,517,290,1,1813.52
65770,12902,368,5,1460.5
65771,1729,307,4,254.45
65772,10759,112,5,1585.07
65773,1848,177,3,1609.63
65774,17406,305,2,1153.89
65775,8386,448,1,453.88
65776,18560,367,3,1737.66
65777,13281,498,3,1231.75
65778,10361,185,2,1067.42
65779,5111,78,5,1714.23
65780,19528,246,5,63.91
65781,4662,267,1,370.74
65782,6492,42,4,1266.43
65783,3716,452,1,73.36
65784,1490,267,4,370.74
65785,16623,262,4,591.97
65786,3644,225,2,1411.94
65787,11418,449,1,1880.9
65788,10397,365,1,1894.34
65789,10441,160,5,770.2
65790,14532,136,3,1974.56
65791,6783,331,4,418.75
65792,16748,458,4,541.28
65793,1630,216,2,930.9
65794,359,222,1,1689.33
65795,5331,13,3,518.16
65796,13114,24,5,413.39
65797,5355,469,3,345.76
65798,61,475,4,718.32
65799,1106,349,5,498.85
65800,412,86,3,507.7
65801,17272,85,3,1888.96
65802,13768,85,1,1888.96
65803,12408,151,4,835.37
65804,16640,23,4,1525.16
65805,10830,362,1,1426.0
65806,4682,224,4,186.37
65807,19874,159,1,973.04
65808,14567,283,2,1735.94
65809,6572,126,2,920.07
65810,11949,74,4,1410.15
65811,9208,241,3,1528.92
65812,13181,51,5,1396.79
65813,14645,464,5,1195.56
65814,7130,244,3,1961.23
65815,11629,483,1,510.8
65816,12379,398,5,808.54
65817,19634,34,5,259.88
65818,18183,380,2,1581.45
65819,3974,348,2,625.34
65820,202,329,1,670.01
65821,8885,164,5,644.6
65822,19138,347,4,1123.58
65823,509,294,2,298.98
65824,18150,179,3,1104.94
65825,9027,443,3,707.38
65826,6123,341,5,573.25
65827,9774,489,3,1904.48
65828,18045,270,3,1604.58
65829,1464,358,1,241.9
65830,6215,161,5,1712.02
65831,18204,359,3,124.65
65832,96,342,5,1316.99
65833,14704,395,2,1726.43
65834,778,397,5,1096.08
65835,16636,394,2,1061.14
65836,16181,324,4,518.29
65837,11801,186,4,1798.89
65838,8279,270,4,1604.58
65839,13425,374,1,780.67
65840,11925,74,2,1410.15
65841,19691,29,5,1819.06
65842,4864,117,2,215.32
65843,19282,458,2,541.28
65844,16553,111,2,1518.75
65845,18382,178,3,805.11
65846,11379,439,5,1216.5
65847,9078,365,4,1894.34
65848,5770,478,1,677.19
65849,4034,24,3,413.39
65850,15830,279,1,637.87
65851,16870,391,3,1827.12
65852,14179,131,3,1064.92
65853,948,399,3,1747.38
65854,18491,87,2,1998.56
65855,4848,450,2,466.87
65856,5545,260,5,1016.37
65857,10247,415,5,1770.98
65858,8715,249,3,1336.68
65859,839,67,1,1000.62
65860,7124,200,5,810.38
65861,15732,33,2,199.24
65862,15552,369,5,505.76
65863,14534,18,1,1812.28
65864,16377,297,5,337.45
65865,10756,164,4,644.6
65866,7290,255,4,1248.19
65867,12982,419,2,1523.02
65868,13329,500,4,351.71
65869,5471,259,4,287.35
65870,14264,71,2,1128.85
65871,17625,113,2,856.15
65872,7946,287,5,1058.57
65873,561,468,1,780.32
65874,19271,103,1,1478.48
65875,14011,470,2,514.22
65876,542,252,4,556.27
65877,12586,422,3,102.1
65878,10929,402,3,445.8
65879,13175,432,4,1092.57
65880,3737,212,5,213.62
65881,4741,220,5,1215.84
65882,9119,320,3,432.18
65883,1047,221,3,1692.76
65884,4400,359,2,124.65
65885,16300,497,4,934.53
65886,4671,195,2,1106.47
65887,11863,24,5,413.39
65888,12770,370,1,1527.36
65889,19360,122,5,1777.28
65890,3383,312,3,830.61
65891,9364,248,5,1013.32
65892,4532,208,5,844.61
65893,13759,211,5,644.0
65894,7816,259,4,287.35
65895,759,317,4,435.76
65896,2276,448,1,453.88
65897,11306,464,5,1195.56
65898,4961,378,3,1537.54
65899,2862,411,1,535.81
65900,5701,312,3,830.61
65901,12351,371,5,1594.23
65902,3342,240,5,916.93
65903,17211,163,1,1069.42
65904,16672,352,4,766.65
65905,4587,123,3,1457.02
65906,7262,471,5,1491.55
65907,721,402,4,445.8
65908,17961,103,5,1478.48
65909,15926,281,2,151.8
65910,538,321,3,1825.77
65911,8938,71,4,1128.85
65912,3086,273,5,1063.37
65913,14984,51,2,1396.79
65914,10772,500,2,351.71
65915,1012,161,3,1712.02
65916,10000,219,5,167.34
65917,10942,359,2,124.65
65918,153,131,5,1064.92
65919,6873,121,5,1946.69
65920,17304,98,2,1574.22
65921,9232,490,1,786.55
65922,2051,36,4,743.14
65923,2378,371,4,1594.23
65924,10471,134,3,95.67
65925,4985,15,5,807.58
65926,14795,492,4,1532.63
65927,14435,122,1,1777.28
65928,6105,51,1,1396.79
65929,13872,260,2,1016.37
65930,6627,298,5,718.66
65931,3872,12,2,230.47
65932,5235,330,4,1845.98
65933,19586,368,2,1460.5
65934,17575,2,2,778.44
65935,9297,331,5,418.75
65936,10073,487,1,606.44
65937,14013,115,3,1890.29
65938,1687,499,2,316.48
65939,6180,180,5,1309.54
65940,9314,285,4,1765.88
65941,12273,129,2,1767.9
65942,17400,46,2,1092.03
65943,1082,238,3,748.03
65944,14220,264,2,429.49
65945,6731,244,1,1961.23
65946,1222,269,1,985.93
65947,16870,27,5,1078.19
65948,7057,187,1,400.5
65949,14176,125,2,1240.28
65950,1454,423,5,720.13
65951,11712,436,4,471.52
65952,6792,441,3,1822.07
65953,14024,289,4,1440.93
65954,17939,30,2,339.78
65955,17283,46,1,1092.03
65956,2173,283,5,1735.94
65957,16875,484,5,1463.73
65958,9790,176,4,1739.37
65959,18330,358,3,241.9
65960,11772,379,5,685.86
65961,1169,282,4,236.87
65962,14061,232,4,1237.13
65963,19222,496,2,551.72
65964,17918,66,1,1475.6
65965,19604,117,3,215.32
65966,2515,231,4,80.96
65967,12853,472,5,592.35
65968,4018,384,3,448.2
65969,3141,311,5,1624.18
65970,16466,81,2,1609.52
65971,824,464,1,1195.56
65972,11209,496,3,551.72
65973,7666,431,5,246.0
65974,4742,104,2,1311.83
65975,5674,226,2,1997.7
65976,11729,390,1,102.34
65977,3242,484,4,1463.73
65978,4140,259,1,287.35
65979,19961,331,2,418.75
65980,9975,365,2,1894.34
65981,10254,100,1,255.55
65982,16830,336,3,1592.44
65983,14586,22,5,1147.96
65984,2992,375,3,645.87
65985,7077,135,4,554.45
65986,4425,254,4,1702.95
65987,846,19,4,750.14
65988,7000,7,2,1329.54
65989,3655,244,1,1961.23
65990,10047,302,3,1299.08
65991,17648,360,3,433.46
65992,18686,444,4,480.11
65993,16835,168,1,470.38
65994,16420,264,4,429.49
65995,15900,118,3,1964.79
65996,4199,143,1,1350.5
65997,12858,17,4,632.17
65998,12754,314,2,1131.65
65999,7217,316,4,135.61
66000,9147,476,1,155.44
66001,4688,106,3,1940.79
66002,6045,52,5,220.89
66003,14578,393,5,186.46
66004,19772,124,2,65.41
66005,7102,478,2,677.19
66006,15965,177,2,1609.63
66007,2176,424,5,823.51
66008,4306,447,1,1146.01
66009,5634,328,3,423.78
66010,14005,343,5,1795.03
66011,16191,144,2,1442.98
66012,882,185,2,1067.42
66013,14847,215,2,1098.19
66014,10429,492,3,1532.63
66015,8171,368,5,1460.5
66016,12513,2,4,778.44
66017,1930,422,5,102.1
66018,13600,484,2,1463.73
66019,18194,411,1,535.81
66020,3105,425,5,273.63
66021,18887,169,5,288.54
66022,9332,117,1,215.32
66023,3493,64,3,1279.3
66024,15142,207,2,843.8
66025,161,380,2,1581.45
66026,3542,471,2,1491.55
66027,17865,95,5,1797.82
66028,18920,454,3,769.51
66029,16795,184,4,1174.87
66030,10677,204,4,511.16
66031,19380,132,3,466.78
66032,16506,293,3,524.15
66033,7705,351,4,929.74
66034,8124,458,2,541.28
66035,14616,365,3,1894.34
66036,11600,461,1,181.65
66037,11336,472,4,592.35
66038,2474,137,5,1691.09
66039,12470,143,5,1350.5
66040,6963,135,3,554.45
66041,7776,22,2,1147.96
66042,18155,15,5,807.58
66043,15658,404,4,174.74
66044,2324,51,2,1396.79
66045,5026,158,4,280.21
66046,17983,326,4,1762.86
66047,1843,173,5,1677.2
66048,187,282,3,236.87
66049,18360,497,4,934.53
66050,4622,40,3,212.42
66051,9938,318,1,1776.5
66052,14340,142,4,505.98
66053,15249,122,2,1777.28
66054,15904,76,1,720.5
66055,5519,368,1,1460.5
66056,14491,412,1,942.76
66057,1852,145,5,255.19
66058,2794,159,2,973.04
66059,5090,144,3,1442.98
66060,19993,221,4,1692.76
66061,13307,468,2,780.32
66062,6991,59,1,373.91
66063,17513,411,4,535.81
66064,16870,192,1,902.18
66065,12096,497,3,934.53
66066,3610,66,1,1475.6
66067,14661,351,3,929.74
66068,5396,180,1,1309.54
66069,10313,153,5,1022.71
66070,13140,241,1,1528.92
66071,4694,159,4,973.04
66072,13425,60,2,1929.54
66073,17741,190,4,674.84
66074,11848,97,2,1608.02
66075,14618,224,5,186.37
66076,15128,159,4,973.04
66077,12953,155,2,1656.43
66078,17860,31,3,1691.0
66079,17416,255,3,1248.19
66080,4958,416,2,1349.98
66081,7408,100,3,255.55
66082,8454,68,1,1202.53
66083,3468,337,2,376.5
66084,12145,384,2,448.2
66085,8444,110,2,1277.41
66086,18463,109,2,568.73
66087,13609,205,5,800.84
66088,8927,223,1,364.76
66089,16443,330,5,1845.98
66090,13600,355,1,750.23
66091,13354,113,5,856.15
66092,19461,363,3,1829.15
66093,16158,67,1,1000.62
66094,4790,180,3,1309.54
66095,16798,375,3,645.87
66096,10193,468,4,780.32
66097,8630,391,3,1827.12
66098,9214,487,5,606.44
66099,17146,79,5,1772.19
66100,7218,270,2,1604.58
66101,626,114,3,1906.09
66102,15026,419,1,1523.02
66103,17054,78,3,1714.23
66104,10290,10,3,680.18
66105,13990,361,4,640.3
66106,7530,398,5,808.54
66107,11574,81,2,1609.52
66108,19566,478,1,677.19
66109,8895,219,1,167.34
66110,12375,14,5,90.0
66111,396,423,5,720.13
66112,8972,433,5,201.29
66113,18911,221,3,1692.76
66114,3466,477,4,1235.72
66115,8656,114,1,1906.09
66116,474,460,3,697.49
66117,7939,271,4,531.95
66118,3902,452,4,73.36
66119,18179,417,2,1822.04
66120,17394,182,2,1308.06
66121,5495,32,3,626.19
66122,3429,96,3,1355.5
66123,8780,196,4,406.2
66124,7925,465,1,91.37
66125,15324,96,3,1355.5
66126,967,42,2,1266.43
66127,13945,317,2,435.76
66128,12685,397,4,1096.08
66129,6989,248,1,1013.32
66130,16799,84,2,1231.21
66131,14112,172,1,1805.56
66132,10765,379,4,685.86
66133,11131,408,3,611.43
66134,12176,465,1,91.37
66135,7597,494,1,1529.77
66136,5612,204,2,511.16
66137,17671,228,2,1288.58
66138,7810,295,3,1050.6
66139,1036,179,5,1104.94
66140,9425,473,5,1593.97
66141,5038,366,1,970.41
66142,14674,366,5,970.41
66143,3931,191,4,1008.37
66144,6784,414,4,1776.81
66145,14864,93,5,1987.64
66146,14634,367,3,1737.66
66147,9618,277,4,785.92
66148,4124,365,3,1894.34
66149,2153,367,5,1737.66
66150,9464,30,4,339.78
66151,18608,275,5,1539.99
66152,4621,495,4,1097.54
66153,6715,117,5,215.32
66154,9980,79,4,1772.19
66155,11318,56,2,1692.07
66156,7686,437,5,1299.97
66157,17850,147,3,241.08
66158,6620,229,5,529.56
66159,9263,220,4,1215.84
66160,2474,43,1,1935.1
66161,15257,327,4,331.64
66162,15204,6,1,1333.11
66163,8263,253,4,1767.96
66164,9833,486,5,394.05
66165,10403,350,5,1048.91
66166,11296,242,5,225.43
66167,7052,5,4,1275.3
66168,4815,305,5,1153.89
66169,16005,240,3,916.93
66170,15634,128,3,1410.07
66171,19890,396,2,356.22
66172,2895,456,5,1967.05
66173,8118,297,4,337.45
66174,17283,156,4,297.89
66175,19328,330,2,1845.98
66176,8498,145,4,255.19
66177,13491,173,3,1677.2
66178,3593,472,4,592.35
66179,14564,472,4,592.35
66180,7519,34,5,259.88
66181,11937,62,2,442.61
66182,11635,108,4,609.18
66183,5051,416,5,1349.98
66184,13716,191,1,1008.37
66185,12748,84,5,1231.21
66186,7004,95,5,1797.82
66187,8829,380,3,1581.45
66188,9667,289,1,1440.93
66189,15920,388,2,384.28
66190,13363,89,5,1664.5
66191,10335,86,2,507.7
66192,19221,11,4,1116.95
66193,16496,153,1,1022.71
66194,16702,8,1,1897.47
66195,14625,185,4,1067.42
66196,6226,422,5,102.1
66197,1861,378,3,1537.54
66198,10014,286,2,712.25
66199,19874,199,4,102.98
66200,3044,412,1,942.76
66201,1823,114,2,1906.09
66202,3562,205,2,800.84
66203,12942,123,3,1457.02
66204,17839,176,1,1739.37
66205,14948,201,4,855.0
66206,588,328,1,423.78
66207,19801,278,2,170.9
66208,19512,259,1,287.35
66209,17539,421,4,454.38
66210,15480,224,4,186.37
66211,13433,304,2,1219.54
66212,19444,68,3,1202.53
66213,13349,54,1,1725.07
66214,15069,265,1,1624.96
66215,13744,135,2,554.45
66216,5971,481,2,1879.64
66217,6336,157,2,1937.66
66218,16184,140,1,933.64
66219,2301,480,4,1909.64
66220,14954,281,4,151.8
66221,9435,136,5,1974.56
66222,17871,303,1,716.03
66223,4648,83,3,301.74
66224,7245,246,4,63.91
66225,15194,90,2,1623.29
66226,6309,293,2,524.15
66227,12900,316,2,135.61
66228,1245,144,1,1442.98
66229,18653,313,4,69.29
66230,11087,364,1,599.6
66231,7820,375,5,645.87
66232,12016,320,1,432.18
66233,18367,449,1,1880.9
66234,940,206,4,168.23
66235,14291,360,4,433.46
66236,9086,47,5,277.52
66237,10735,133,1,658.89
66238,18264,336,2,1592.44
66239,11697,224,5,186.37
66240,10733,184,1,1174.87
66241,13249,388,2,384.28
66242,5654,460,5,697.49
66243,6810,357,4,1305.13
66244,9140,192,4,902.18
66245,19893,204,4,511.16
66246,1894,230,4,460.72
66247,14945,382,5,1278.19
66248,3637,445,3,1461.82
66249,17946,461,1,181.65
66250,4761,304,5,1219.54
66251,16899,307,5,254.45
66252,19836,160,1,770.2
66253,207,349,5,498.85
66254,533,178,3,805.11
66255,3083,452,5,73.36
66256,13635,455,2,851.64
66257,12657,452,1,73.36
66258,6376,116,3,1551.8
66259,4503,132,2,466.78
66260,16468,353,5,582.39
66261,9949,421,5,454.38
66262,8974,295,4,1050.6
66263,15950,64,5,1279.3
66264,7812,223,3,364.76
66265,506,167,4,144.87
66266,13742,360,5,433.46
66267,15947,473,4,1593.97
66268,15635,208,2,844.61
66269,9467,320,3,432.18
66270,17921,17,5,632.17
66271,6397,12,5,230.47
66272,11514,452,3,73.36
66273,19859,455,3,851.64
66274,11679,146,2,425.48
66275,8203,481,1,1879.64
66276,7419,416,5,1349.98
66277,19547,38,5,1494.01
66278,16128,143,5,1350.5
66279,3742,439,1,1216.5
66280,15142,134,2,95.67
66281,3941,383,2,1169.06
66282,3389,172,1,1805.56
66283,13779,432,5,1092.57
66284,8275,70,5,87.09
66285,768,99,5,1656.04
66286,8294,238,3,748.03
66287,6409,415,3,1770.98
66288,1448,106,2,1940.79
66289,17655,212,2,213.62
66290,807,76,5,720.5
66291,12421,312,2,830.61
66292,8701,263,1,925.28
66293,18482,55,3,1314.82
66294,18207,136,2,1974.56
66295,17068,187,5,400.5
66296,8821,191,2,1008.37
66297,9517,113,1,856.15
66298,12428,370,5,1527.36
66299,4646,358,5,241.9
66300,5633,144,4,1442.98
66301,3437,471,4,1491.55
66302,2323,336,2,1592.44
66303,7317,380,5,1581.45
66304,8742,434,4,349.32
66305,3624,315,2,908.8
66306,4904,371,1,1594.23
66307,5011,79,2,1772.19
66308,12302,7,2,1329.54
66309,10872,131,1,1064.92
66310,19021,13,1,518.16
66311,10478,467,1,1258.54
66312,3906,19,1,750.14
66313,4387,437,4,1299.97
66314,14823,459,2,682.49
66315,19555,179,5,1104.94
66316,15062,324,2,518.29
66317,18094,83,1,301.74
66318,2003,218,4,1323.46
66319,18300,104,3,1311.83
66320,13652,39,4,1583.05
66321,5096,48,1,947.32
66322,6506,253,4,1767.96
66323,2793,423,2,720.13
66324,17516,97,5,1608.02
66325,3272,8,1,1897.47
66326,5592,467,1,1258.54
66327,13989,245,1,597.47
66328,5320,113,5,856.15
66329,3983,401,4,1227.23
66330,16114,439,5,1216.5
66331,7887,370,5,1527.36
66332,6125,65,2,1704.8
66333,17962,114,5,1906.09
66334,178,205,4,800.84
66335,14520,262,3,591.97
66336,19675,191,3,1008.37
66337,7432,280,3,248.56
66338,7605,473,3,1593.97
66339,17043,67,5,1000.62
66340,12882,214,2,1103.86
66341,63,149,5,1782.59
66342,5292,58,1,974.28
66343,11474,383,1,1169.06
66344,6883,363,4,1829.15
66345,13553,333,4,153.86
66346,11269,350,2,1048.91
66347,19099,53,3,422.06
66348,6748,453,1,479.19
66349,4471,431,5,246.0
66350,14719,209,5,574.86
66351,11764,190,5,674.84
66352,13978,453,2,479.19
66353,4411,369,5,505.76
66354,4311,300,3,512.91
66355,17995,446,4,1049.38
66356,18525,256,2,53.81
66357,13022,20,2,1049.67
66358,11911,47,2,277.52
66359,161,180,1,1309.54
66360,19420,268,2,1270.69
66361,5217,383,2,1169.06
66362,9638,468,4,780.32
66363,488,172,1,1805.56
66364,8395,258,3,1696.47
66365,10504,370,2,1527.36
66366,11201,223,2,364.76
66367,5409,224,4,186.37
66368,17777,442,1,81.27
66369,11063,294,2,298.98
66370,11010,114,2,1906.09
66371,5700,191,2,1008.37
66372,18470,277,5,785.92
66373,17977,204,3,511.16
66374,5611,369,4,505.76
66375,3945,103,4,1478.48
66376,17339,158,2,280.21
66377,3128,7,1,1329.54
66378,4630,66,1,1475.6
66379,8204,90,1,1623.29
66380,14770,264,1,429.49
66381,10218,43,1,1935.1
66382,559,324,2,518.29
66383,15498,223,3,364.76
66384,11273,473,5,1593.97
66385,12229,248,2,1013.32
66386,5604,224,3,186.37
66387,2927,1,1,100.63
66388,17443,250,4,1152.02
66389,17569,17,3,632.17
66390,7353,404,4,174.74
66391,14060,486,4,394.05
66392,2869,325,5,1885.27
66393,19997,245,5,597.47
66394,1253,183,3,425.23
66395,7735,219,4,167.34
66396,2968,216,4,930.9
66397,1359,108,3,609.18
66398,1828,307,4,254.45
66399,5212,150,3,920.02
66400,17400,296,1,1188.15
66401,5377,241,5,1528.92
66402,14058,258,4,1696.47
66403,6110,286,2,712.25
66404,1946,447,5,1146.01
66405,15224,344,5,822.0
66406,2570,201,1,855.0
66407,5522,234,3,1795.77
66408,17536,390,4,102.34
66409,9530,270,3,1604.58
66410,18059,291,4,549.76
66411,15772,169,2,288.54
66412,1676,317,4,435.76
66413,3127,125,2,1240.28
66414,17735,26,4,1369.06
66415,407,474,5,1513.57
66416,14488,115,1,1890.29
66417,3229,397,3,1096.08
66418,4391,136,3,1974.56
66419,16735,445,3,1461.82
66420,4141,255,1,1248.19
66421,9557,143,5,1350.5
66422,9384,297,3,337.45
66423,14059,170,5,1747.33
66424,9510,486,1,394.05
66425,10882,22,2,1147.96
66426,2201,288,5,260.61
66427,12890,398,5,808.54
66428,17991,414,2,1776.81
66429,8928,101,4,1826.42
66430,2334,244,4,1961.23
66431,14980,144,5,1442.98
66432,3187,386,5,261.84
66433,4632,62,4,442.61
66434,3892,156,5,297.89
66435,5877,354,2,911.29
66436,14629,13,3,518.16
66437,6187,128,2,1410.07
66438,17989,323,3,1875.42
66439,864,174,5,1535.8
66440,18487,433,5,201.29
66441,5419,455,4,851.64
66442,7165,394,5,1061.14
66443,13447,168,3,470.38
66444,315,300,1,512.91
66445,11769,253,4,1767.96
66446,8,205,4,800.84
66447,10843,365,5,1894.34
66448,10654,402,1,445.8
66449,11268,126,1,920.07
66450,2143,190,4,674.84
66451,9428,200,5,810.38
66452,15676,316,2,135.61
66453,5779,31,1,1691.0
66454,17891,343,3,1795.03
66455,3135,462,2,1828.6
66456,12531,370,5,1527.36
66457,19676,406,1,1825.09
66458,6351,53,5,422.06
66459,2896,272,4,1919.67
66460,12265,338,3,779.82
66461,14991,87,1,1998.56
66462,9432,359,5,124.65
66463,19896,165,3,623.26
66464,13564,179,1,1104.94
66465,7476,41,4,1195.06
66466,13453,192,1,902.18
66467,4865,295,5,1050.6
66468,10967,244,3,1961.23
66469,11789,459,3,682.49
66470,12004,203,2,444.99
66471,11856,447,3,1146.01
66472,3475,123,4,1457.02
66473,4747,478,3,677.19
66474,6389,300,2,512.91
66475,2346,441,3,1822.07
66476,1924,330,4,1845.98
66477,1637,345,3,1782.98
66478,7428,282,3,236.87
66479,11892,158,4,280.21
66480,6357,382,3,1278.19
66481,3557,243,5,1626.41
66482,14350,457,1,1592.96
66483,11481,254,1,1702.95
66484,4489,74,2,1410.15
66485,4881,132,2,466.78
66486,10688,179,2,1104.94
66487,2423,446,3,1049.38
66488,5740,35,4,234.24
66489,8604,495,5,1097.54
66490,7543,37,1,1548.86
66491,14719,48,3,947.32
66492,10201,129,5,1767.9
66493,11766,465,2,91.37
66494,6093,176,5,1739.37
66495,1922,1,2,100.63
66496,4684,230,2,460.72
66497,18718,111,4,1518.75
66498,2114,184,3,1174.87
66499,10041,192,4,902.18
66500,1070,209,3,574.86
66501,9984,61,3,1726.6
66502,18003,327,4,331.64
66503,1906,44,5,410.92
66504,11231,264,5,429.49
66505,18686,46,4,1092.03
66506,3476,115,3,1890.29
66507,10741,499,3,316.48
66508,1475,93,4,1987.64
66509,1574,105,2,289.82
66510,5346,220,3,1215.84
66511,13138,139,1,925.04
66512,1722,152,5,1568.71
66513,19223,331,1,418.75
66514,9267,288,3,260.61
66515,13983,444,4,480.11
66516,17397,189,5,916.25
66517,17060,361,1,640.3
66518,10157,295,1,1050.6
66519,16699,425,2,273.63
66520,19115,177,3,1609.63
66521,3713,343,2,1795.03
66522,17854,445,4,1461.82
66523,2435,333,4,153.86
66524,12934,228,1,1288.58
66525,19565,440,5,1545.87
66526,8297,160,2,770.2
66527,1413,440,2,1545.87
66528,2276,290,3,1813.52
66529,2020,402,3,445.8
66530,9823,462,5,1828.6
66531,2480,161,2,1712.02
66532,12668,198,5,164.88
66533,12042,253,1,1767.96
66534,17524,219,3,167.34
66535,163,253,3,1767.96
66536,18982,459,1,682.49
66537,19514,158,2,280.21
66538,11615,115,1,1890.29
66539,8039,399,1,1747.38
66540,13535,442,1,81.27
66541,17947,101,5,1826.42
66542,5381,148,5,209.8
66543,9693,292,4,1463.01
66544,17341,469,3,345.76
66545,9812,288,1,260.61
66546,15837,247,2,1746.34
66547,9947,380,3,1581.45
66548,14252,232,5,1237.13
66549,11381,131,3,1064.92
66550,2462,130,3,1098.0
66551,5565,267,5,370.74
66552,3733,152,1,1568.71
66553,2163,12,5,230.47
66554,10041,321,1,1825.77
66555,13263,465,2,91.37
66556,16165,465,3,91.37
66557,11075,392,1,451.49
66558,16963,2,4,778.44
66559,12918,468,1,780.32
66560,935,358,3,241.9
66561,75,120,1,1809.9
66562,3778,165,1,623.26
66563,3242,350,1,1048.91
66564,10068,70,1,87.09
66565,1987,74,1,1410.15
66566,15300,264,5,429.49
66567,4925,381,2,1955.62
66568,1925,257,4,1715.03
66569,13420,491,1,874.26
66570,16026,186,3,1798.89
66571,18991,316,3,135.61
66572,7259,51,5,1396.79
66573,15935,442,5,81.27
66574,1941,103,2,1478.48
66575,10161,98,5,1574.22
66576,13759,354,3,911.29
66577,18214,366,5,970.41
66578,14678,327,5,331.64
66579,5522,284,1,934.15
66580,1741,33,2,199.24
66581,6074,82,4,454.06
66582,17270,10,5,680.18
66583,1944,460,4,697.49
66584,4127,486,4,394.05
66585,19503,303,1,716.03
66586,1260,401,5,1227.23
66587,1215,351,3,929.74
66588,82,262,3,591.97
66589,9735,358,4,241.9
66590,2621,37,4,1548.86
66591,8428,91,1,272.24
66592,15401,52,4,220.89
66593,12813,424,3,823.51
66594,1401,150,4,920.02
66595,4691,38,5,1494.01
66596,16577,214,2,1103.86
66597,12119,375,3,645.87
66598,3128,32,5,626.19
66599,5907,493,2,1535.76
66600,5769,448,4,453.88
66601,10885,333,5,153.86
66602,2013,73,1,1264.26
66603,8888,456,2,1967.05
66604,2971,18,4,1812.28
66605,12389,209,4,574.86
66606,4642,415,2,1770.98
66607,12195,201,3,855.0
66608,19970,210,4,530.32
66609,13502,130,3,1098.0
66610,14378,109,1,568.73
66611,1915,268,1,1270.69
66612,6653,111,4,1518.75
66613,10664,237,1,738.34
66614,2943,235,1,1099.36
